Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-76.119,196.57,112.92,5.2284,61.852,104.85,263.85,159,310.06,552.13,255.85,598.85,343,247.23,0,2
-78.031,206.37,118.12,5.6931,56.432,129.43,286.43,157,499.91,738.8,157.43,388.43,231,240.2,0,2
-74.186,182.22,115.51,6.3502,58.622,111.62,294.62,183,312.72,509.98,212.62,512.62,300,199.76,0,2
-78.212,182.26,115.72,5.5968,97.18,132.18,255.18,123,159.74,356.14,299.18,646.18,347,200.03,0,2
-76.254,166.57,114.5,6.2197,116.73,148.73,297.73,149,191.61,399.01,224.73,516.73,292,209,0,2
-73.756,153.61,110.65,6.0673,66.534,113.53,304.62,191.08,352.72,575.5,206.53,504.62,298.08,225.54,0,2
-73.985,145.12,108.9,5.7874,57.214,101.21,280.21,179,231.33,449.92,275.21,623.21,348,223.12,0,2
-76.936,196.43,113.35,5.2391,85.21,131.21,295.1,163.89,272.49,473.04,208.21,508.34,300.13,202.71,0,2
-75.161,184.34,112.9,5.6569,61.627,114.63,297.63,183,441.41,675.29,168.63,424.63,256,235.57,0,2
-76.026,144.45,112.94,6.9279,98.681,129.68,275.96,146.28,142.12,338.93,294.96,631.96,337,199.59,0,2
-76.398,214.57,116.13,5.4823,91.492,127.49,274.49,147,180.78,365.23,260.49,593.49,333,187.17,0,2
-75.423,213.57,111.91,5.1057,65.531,120.53,298.53,178,173.74,378.86,227.53,525.53,298,206.56,0,2
-75.571,173.98,111.56,5.3334,52.329,100.33,260.61,160.28,143.96,338.76,286.61,628.61,342,197.58,0,2
-73.849,147.08,110.47,6.0371,87.132,123.13,290.13,167,222.39,429.13,216.13,510.13,294,208.41,0,2
-76.359,220.68,110.5,4.7055,83.182,127.18,298.18,171,261.99,481.03,260.18,604.18,344,223.57,0,2
-77.005,197.96,118.99,6.4127,119.63,158.63,306.63,148,344.1,596.79,233.63,538.63,305,256.22,0,2
-76.701,231.98,110.89,4.4711,75.845,124.84,280.84,156,155.44,324.49,255.84,585.84,330,171.22,0,2
-75.429,161.55,115.26,6.7724,111.62,148.62,302.23,153.62,225.85,451.69,227.51,516.23,288.73,227.6,0,2
-76.47,188.6,116.08,5.9501,87.302,131.3,298.35,167.05,281.66,490.88,229.3,545.35,316.05,212.22,0,2
-74.191,172.39,113.29,5.9505,72.071,112.07,280.47,168.39,259.94,506.08,224.07,518.47,294.39,248.25,0,2
-77.337,287.02,119.14,5.1692,79.217,121.22,259.29,138.07,267.64,473.66,186.22,456.29,270.07,207.35,0,2
-75.604,175.31,111.52,5.3071,65.343,112.34,284.34,172,170.04,382.14,320.34,677.34,357,216.97,0,2
-73.906,163.41,105.59,5.0753,56.28,101.28,276.36,175.08,127.72,328.99,249.36,566.36,317,202.78,0,2
-74.594,149.4,112.1,6.3342,64.592,111.59,288.59,177,328.26,544.13,209.59,504.59,295,218.36,0,2
-75.177,228.78,117.8,5.84,72.994,125.99,307.16,181.16,360.54,566.65,211.99,515.16,303.16,209.2,0,2
-75.272,181.77,113.89,5.9636,113.46,146.46,306.46,160,228.53,429.84,249.46,574.46,325,204.35,0,2
-78.746,240.91,120.55,5.6485,61.859,115.86,255.86,140,507.65,734.22,196.86,482.86,286,230.17,0,2
-75.065,194.51,112.43,5.3641,82.95,126.95,298.15,171.2,107.25,313.29,229.95,504.72,274.77,206.83,0,2
-76.175,179.47,115.14,6.0027,64.722,121.72,295.72,174,309.04,503.41,185.72,456.72,271,195.77,0,2
-73.818,141.53,111.23,6.6426,113.98,146.98,308.25,161.28,160.9,373.62,301.25,637.25,336,216.03,0,2
-75.19,186.01,116.85,6.6181,101.31,135.31,286.26,150.94,313.46,525.77,179.31,436.26,256.94,213.6,0,2
-77.403,199.67,115.43,5.4993,113.03,150.03,298.03,148,163.71,361.23,303.03,644.03,341,201.14,0,2
-77.49,224.05,114.69,5.0502,90.338,141.34,299.32,157.99,367.02,588.94,159.34,404.32,244.99,223.11,0,2
-77.092,144.22,110.29,5.6126,61.775,113.77,259.77,146,204.13,406.52,199.77,468.77,269,203.3,0,2
-76.04,149.2,111.98,6.0517,60.434,117.43,302.43,185,491.62,729.38,175.43,435.43,260,239.88,0,2
-74.463,174.59,110.92,5.4196,60.076,115.08,304.08,189,232.85,443.62,225.08,532,306.92,212.87,0,2
-75.86,171.57,112.42,5.5385,82.52,122.52,287.52,165,281.53,465.7,189.52,469.52,280,185.71,0,2
-76.334,171.9,111.11,5.3865,83.425,130.43,302.43,172,291.08,478.03,204.43,504.43,300,189.2,0,2
-76.332,186.91,110.42,5.0873,77.921,123.92,281.92,158,180.71,412.55,268.92,597.92,329,234.64,0,2
-72.82,144.87,106.89,5.6144,69.179,116.18,301.19,185.01,240.85,448.6,221.18,528.19,307.01,209.94,0,2
-77.531,220.05,109.95,4.2973,99.008,151.01,308.01,157,247.36,434.58,188.01,476.01,288,188.66,0,2
-77.303,211.3,116.48,5.4267,91.194,136.19,291.19,155,130.43,332.49,308.19,643.19,335,204.81,0,2
-74.967,196.15,114.79,5.7016,54.306,96.306,253.53,157.23,238.62,459.02,229.53,539.53,310,222.71,0,2
-75.696,219.39,116.71,5.692,73.627,120.63,288.63,168,315.17,554.69,185.63,445.63,260,240.88,0,2
-76.986,296.56,116.71,4.5575,62.893,122.89,300.89,178,274.14,502.79,238.89,562.89,324,232.06,0,2
-75.709,192.16,113.82,5.5244,75.728,114.73,263.73,149,165.38,388.64,258.73,577.73,319,225.41,0,2
-77.367,238.94,119.07,5.4239,62.289,112.29,268.29,156,314.47,531.91,228.29,547.29,319,220.94,0,2
-76.981,248.16,120.95,5.8285,86.532,122.53,259.53,137,321.64,525.08,164.53,403.53,239,204.38,0,2
-75.16,189.89,112.27,5.338,62.565,118.56,304.56,186,343.05,547.72,207.56,511.56,304,207.54,0,2
-76.667,210.72,110.33,4.6811,69.19,123.19,295.63,172.44,244.18,446.44,223.19,536.63,313.44,204.71,0,2
-77.63,202.33,117.03,5.5298,99.109,140.11,294.11,154,283.68,512.63,233.11,545.11,312,231.98,0,2
-76.839,226.2,118.87,5.5736,62.864,100.86,232.86,132,215.62,428.99,282.86,635.86,353,218,0,2
-74.056,147.53,109.65,5.8506,69.161,117.16,301.16,184,127.83,321.06,275.16,597.16,322,195.04,0,2
-76.99,195.94,111.96,5.0612,65.164,119.16,289.16,170,352.46,563.22,227.16,555.16,328,215.12,0,2
-75.012,168.18,114.54,6.2546,85.538,123.54,288.15,164.62,127.59,338.39,285.15,605.15,320,212.73,0,2
-78.031,270.03,118.37,5.0606,66.75,109.75,239.75,130,269.42,485.59,148.75,364.75,216,216.79,0,2
-76.983,214.7,113.09,4.9908,52.748,100.75,252.84,152.09,220.18,415.29,211.84,515.84,304,196.87,0,2
-75.878,172.51,109.6,5.2204,89.67,133.67,298.67,165,251.93,456.51,176.67,438.67,262,205.6,0,2
-76.985,229.84,115.7,5.2552,81.694,120.69,265.72,145.03,203.85,433.34,274.72,613.72,339,233.13,0,2
-76.997,215.49,112.71,4.9304,101.49,141.49,299.65,158.16,146.68,360.47,325.65,670.65,345,217.77,0,2
-75.219,149.1,111.08,5.8636,82.974,124.97,308.97,184,279.76,512.23,224.97,530.97,306,235.1,0,2
-75.413,269.36,117.18,5.3482,69.735,120.73,301.73,181,442.1,701.31,218.73,525.73,307,263.53,0,2
-77.162,291.94,120.56,5.2917,83.355,130.36,278.7,148.34,213.85,429.64,204.36,476.7,272.34,217.06,0,2
-76.802,202.6,112.95,4.9973,78.615,130.61,295.61,165,200.52,406.21,224.61,523.61,299,207.32,0,2
-74.986,222.97,110.92,5.0065,84.187,123.19,294.19,171,220.12,432.08,218.19,521.19,303,213.88,0,2
-75.597,233.35,117.47,5.5249,53.802,110.8,278.8,168,412.02,650.15,199.8,486.8,287,240.96,0,2
-75.719,208.16,116.4,5.6686,75.63,120.63,280.63,160,149.55,361.85,251.63,555.63,304,213.84,0,2
-73.826,142.44,108.28,5.8147,74.564,117.56,298.56,181,152.62,371.05,313.56,661.35,347.79,222.24,0,2
-75.403,170.16,112.82,5.9066,70.26,116.26,299.26,183,365.29,584.53,223.26,542.26,319,223.27,0,2
-75.135,236.1,114.33,5.1878,52.099,99.099,267.11,168.01,263.45,496.41,251.11,587.11,336,236.86,0,2
-76.037,176.6,112.69,5.551,79.569,119.57,279.57,160,298.18,496.24,213.57,525.57,312,200.86,0,2
-75.623,218.94,119.85,6.2545,94.124,128.12,276.14,148.02,216.08,469.22,278.14,608.14,330,256.77,0,2
-76.164,170.19,110.14,5.202,88.84,133.84,296.84,163,226.96,431.61,192.84,467.84,275,205.87,0,2
-75.913,202.31,113.1,5.2488,100.06,137.06,304.06,167,256.78,465.85,237.06,559.06,322,212.17,0,2
-78.061,199.88,116.73,5.6251,89.893,124.89,271.89,147,359.47,585.51,229.89,550.89,321,230.33,0,2
-76.136,166.32,107.51,4.9694,84.28,125.28,295.28,170,230.38,454.48,256.28,592.28,336,227.69,0,2
-77.659,212.09,116.34,5.2844,54.503,123.5,279.73,156.23,339.34,548.75,149.5,373.73,224.23,209.98,0,2
-76.914,206.45,116.58,5.4486,51.332,118.33,300.33,182,361.88,568.25,214.33,523.33,309,209.72,0,2
-75.013,199.95,117.42,6.1563,78.731,124.73,296.73,172,491.85,728.96,193.73,475.73,282,240.29,0,2
-76.997,292.38,120.55,5.2902,77.636,127.64,287.64,160,340.64,534.58,177.64,439.64,262,195.36,0,2
-75.206,161.24,107.95,5.3341,64.964,108.96,287.96,179,356.12,567.69,204.96,515.96,311,214.8,0,2
-76.657,266.87,118.21,5.2626,84.484,128.48,289.48,161,334.98,549.22,193.48,475.48,282,216.3,0,2
-76.416,202.58,112.7,5.1817,51.754,100.75,266.75,166,280.39,478.93,202.75,502.75,300,200.68,0,2
-75.058,171.62,111.95,5.561,87.172,127.17,290.17,163,157.9,377.9,274.17,600.17,326,222.38,0,2
-74.466,158.55,112.6,6.1602,82.425,124.42,301.42,177,233.41,445.72,187.42,442.42,255,213.2,0,2
-75.563,177.1,112.37,5.5271,76.899,115.9,272.91,157.01,120.12,310.57,264.91,582.91,318,192.05,0,2
-73.113,197.49,119.86,7.5187,103.76,141.76,293.76,152,149.3,359.01,321.76,657.76,336,213.21,0,2
-76.915,257.98,117.5,5.1784,86.009,131.01,284.01,153,413.87,655.9,202.01,493.01,291,245.16,0,2
-76.103,229.26,115.82,5.3626,79.239,122.24,273.24,151,282.7,514.77,160.24,389.24,229,232.86,0,2
-74.36,160.63,113.45,6.328,55.563,99.563,275.56,176,129.28,362.21,262.56,551.57,289,234.1,0,2
-78.206,246.53,120.91,5.4482,67.564,108.56,235.56,127,161.64,376.18,239.56,538.56,299,216,0,2
-76.313,178.85,111.78,5.3184,86.576,127.58,286.58,159,231.63,425.62,198.58,484.58,286,195.38,0,2
-75.365,198.79,114.57,5.716,86.701,122.7,280.7,158,280.48,491.43,210.7,509.7,299,213.22,0,2
-76.379,189.54,113.73,5.411,97.848,134.85,296.85,162,170.82,359.99,252.85,572.85,320,191.35,0,2
-77.491,291.71,120.67,5.2515,95.925,131.93,278.93,147,198.36,389.53,255.93,585.81,329.88,194.03,0,2
-76.597,168.92,116.24,6.6178,97.001,131,263.14,132.14,137.32,342.71,253.14,553.14,300,206.84,0,2
-75.361,178.76,116.6,6.6435,91.338,131.34,289.34,158,370.36,593.2,181.34,442.34,261,224.43,0,2
-77.259,288.88,120.76,5.3045,98.108,134.11,271.11,137,116.4,305.65,255.11,558.11,303,190.51,0,2
-76.565,208.56,117.98,5.7353,80.758,123.76,276.76,153,156.53,364.69,257.76,567.76,310,209.97,0,2
-74.068,198.05,117.1,6.4157,100.94,137.94,308.94,171,209.22,412.82,243.94,553.94,310,205.9,0,2
-73.584,155.33,108.88,5.6224,58.958,103.96,287.96,184,256.01,491.34,239.96,559.96,320,238.34,0,2
-74.513,166.73,108.79,5.1605,50.24,108.24,293.24,185,177.92,386.63,220.24,511.24,291,209.97,0,2
-75.281,168.16,107.41,5.1009,56.739,103.74,290.67,186.93,325.61,571.64,260.67,611.67,351,252.1,0,2
-76.348,195.72,110.24,4.8495,73.514,111.51,268.51,157,181.56,424.71,333.51,696.51,363,249.32,0,2
-76.258,198.03,117.33,6.0001,54.68,110.68,288.68,178,494.89,739.4,204.68,498.68,294,248.36,0,2
-77.104,224.84,119.83,5.971,56.987,113.99,274.99,161,484.12,717.85,196.99,483.29,286.31,237.04,0,2
-75.078,225.43,114.41,5.2628,82.003,124,295,171,174.98,374.49,266,597,331,202.16,0,2
-76.412,206,114.35,5.4498,103.99,138.99,303.99,165,173.01,381.09,292.99,633.99,341,211.65,0,2
-77.449,267.5,120.87,5.3312,79.587,132.59,292.59,160,361.34,596,254.59,588.59,334,240.23,0,2
-76.287,205.77,114.73,5.4426,71.745,108.74,255.74,147,177.15,411.55,264.74,591.74,327,236.98,0,2
-77.282,218.44,119.81,6.0159,101.91,140.91,294.91,154,203.79,440.77,311.91,657.91,346,242.02,0,2
-74.904,186.68,113.57,5.7327,108.96,139.96,274.96,135,215.19,406.48,243.96,565.96,322,193.98,0,2
-75.256,154.79,108.33,5.3124,64.502,113.5,298.5,185,155.66,341.19,295.5,645.5,350,189.04,0,2
-76.97,255.28,120.25,5.6123,75.001,114,254,140,303.68,546.32,246,574,328,246.81,0,2
-76.466,218.7,113.39,5.0545,57.015,114.02,296.02,182,425.09,658.39,214.02,524.02,310,237.42,0,2
-77.78,211.86,115.18,5.214,64.912,124.91,266.91,142,373.11,589.66,142.91,356.91,214,217.22,0,2
-76.614,250.95,120.8,5.8138,87.168,128.17,272.17,144,404.41,619.59,207.17,505.17,298,218.51,0,2
-74.422,158.19,112.32,6.182,108.65,141.65,306.92,165.26,114.03,284.81,264.92,576.92,312,172.15,0,2
-75.733,147.51,112.54,6.4274,65.011,114.01,298.01,184,363.43,603.64,228.01,542.01,314,244.02,0,2
-74.39,180.61,106.33,4.9644,69.675,116.68,300.68,184,192.54,397.46,271.68,617.68,346,208.48,0,2
-76.29,225.17,114.2,5.2263,56.129,105.13,264.79,159.66,285.27,484.24,165.07,411.79,246.72,199.88,0,2
-75.481,179.59,114.02,5.7348,94.232,132.23,302.23,170,235.08,461.12,232.23,538.23,306,228.34,0,2
-76.014,148.75,113.79,7.0815,122.56,150.56,301.56,151,176.1,401.35,315.56,659.56,344,229.61,0,2
-73.987,163.82,115.71,7.1891,112.26,145.26,309.26,164,239.9,442.51,248.26,568.26,320,205.6,0,2
-77.942,170.78,118.25,7.4721,112.45,139.45,250.45,111,199.04,416.89,294.45,638.45,344,222.15,0,2
-74.138,155.63,109.83,5.6055,56.978,101.98,285.01,183.03,192.54,411.04,266.01,600.27,334.25,221.5,0,2
-77.566,191.37,115.12,5.4783,67.399,119.4,271.4,152,294.27,481.46,195.4,482.4,287,188.98,0,2
-74.312,164.15,106.61,5.1792,64.84,114.84,288.89,174.05,204.91,410.45,150.84,371.89,221.05,205.97,0,2
-77.482,254.79,116.3,5.0203,90.606,134.61,305.61,171,390.94,590.05,231.61,559.61,328,204.2,0,2
-74.778,182.49,111.47,5.3651,74.703,117.7,303.7,186,189.34,392.9,281.7,627.7,346,207.28,0,2
-75.62,217.89,114.8,5.2588,50.955,99.955,276.96,177,333.55,585.55,208.96,500.96,292,254.41,0,2
-76.92,203.75,118.05,5.9792,105.65,143.65,293.65,150,188.9,426.15,276.65,599.65,323,240.12,0,2
-76.477,151.57,108.13,5.1823,63.979,107.98,264.98,157,221.07,443.29,250.98,584.98,334,225.44,0,2
-75.915,157.51,107.96,5.1397,55.854,103.85,265.85,162,146.56,360.95,267.85,595.85,328,216.56,0,2
-77.655,269.43,120.75,5.3181,63.653,101.65,221.65,120,207.73,426.08,209.65,491.65,282,219.72,0,2
-76.13,244.08,120.56,5.8432,92.633,136.63,300.85,164.22,268.98,458.75,202.63,487.85,285.22,191.44,0,2
-77.651,152.48,113.35,6.1146,107.54,143.54,289.54,146,241.78,456.43,255.54,584.54,329,218.15,0,2
-74.976,217.3,115.15,5.4406,67.64,114.64,281.64,167,319.6,552.14,197.64,477.64,280,234.48,0,2
-77.084,234.88,117.32,5.3267,68.732,112.73,267.73,155,295.73,508.29,205.73,501.73,296,214.8,0,2
-75.961,170.76,109.69,5.1478,73.844,115.84,275.84,160,118,297.85,268.84,594.84,326,181.51,0,2
-75.943,225.73,116.91,5.5333,68.336,113.34,284.34,171,225.84,454.12,272.34,613.34,341,232.28,0,2
-73.856,162.38,106.98,5.1993,66.446,113.45,305.45,192,102.3,304.63,327.45,670.45,343,204.94,0,2
-75.913,174.19,111.42,5.4394,71.246,115.25,288.25,173,391.26,609.94,216.25,534.25,318,222.85,0,2
-76.241,199.93,116,5.6495,55.315,118.31,300.31,182,505.04,739.44,186.31,461.31,275,237.27,0,2
-77.076,219.49,115.09,5.1652,75.74,129.74,305.74,176,367.08,579.41,190.74,476.74,286,214.61,0,2
-75.66,193.75,109.87,5.0803,89.96,124.96,292.96,168,158.78,364.81,309.96,662.96,353,210.12,0,2
-74.667,237.07,117.22,5.763,52.72,107.72,290.72,183,448.16,692.77,257.72,602.72,345,252.6,0,2
-77.599,207.74,111.18,4.7719,76.485,125.49,273.49,148,333.38,574.38,213.49,520.49,307,244.13,0,2
-79.115,202.98,113.06,4.8364,50.727,93.727,210.73,117,264.38,484.12,235.73,568.73,333,223.29,0,2
-75.47,143.43,111.57,6.2992,104.47,139.47,308.47,169,182.49,413.4,272.47,597.47,325,233.66,0,2
-76.008,263.34,116.92,5.1497,78.941,126.94,302.94,176,168.23,387.73,293.94,633.94,340,222.85,0,2
-73.513,143.61,111.3,6.5258,80.022,124.02,289.02,165,465.33,699.47,156.02,386.02,230,235.27,0,2
-75.72,157.89,109.08,5.2771,75.305,119.31,280.32,161.02,315.21,536.08,183.31,456.32,273.02,222.51,0,2
-76.155,218.78,114.37,5.1616,71.523,115.52,278.52,163,194.98,415.13,253.52,577.52,324,222.73,0,2
-77.2,187.64,118.79,6.6874,116.1,151.1,292.1,141,296.82,513.79,236.1,547.1,311,220.23,0,2
-76.951,197.21,109.86,4.7045,67.184,122.18,292.18,170,260.84,473.38,261.18,607.18,346,217.16,0,2
-75.028,176.44,111.26,5.4609,74.328,122.33,305.33,183,281.47,506.74,187.33,458.33,271,226.7,0,2
-75.435,186.48,113.48,5.5909,86.843,130.84,306.94,176.09,147.21,369.96,316.94,657.94,341,226.29,0,2
-75.66,211.86,111.04,4.872,51.336,106.34,269.34,163,122.75,303.05,280.34,616.34,336,182.41,0,2
-76.578,223.61,120.3,6.0656,101.71,142.71,304.71,162,366.82,588.24,197.71,479.23,281.52,223.74,0,2
-75.542,193.47,113.95,5.5682,67.389,109.39,269.39,160,190.75,417.17,230.39,526.39,296,228.05,0,2
-75.869,158.69,110.88,5.6731,62.977,106.98,281.98,175,286.34,483.14,232.98,565.98,333,200.52,0,2
-76.166,211.07,113.4,5.1953,94.054,132.05,304.05,172,273.44,498.89,260.05,599.05,339,229.96,0,2
-76.004,163.15,107.06,5.0054,83.944,126.94,302.94,176,267.55,461.06,219.94,538.94,319,196.32,0,2
-76.023,145.33,111.74,6.1387,103.54,140.54,304.67,164.14,261.1,461.89,211.54,508.67,297.14,202.82,0,2
-73.875,151.53,105.1,5.2013,54.323,102.32,284.32,182,139.73,347.46,270.32,604.32,334,209.94,0,2
-75.655,245.55,116.71,5.2532,83.061,126.06,296.12,170.06,111.64,321.58,326.12,663.12,337,212.66,0,2
-77,211.1,114.82,5.1691,69.36,117.36,280.36,163,225.51,423.34,242.36,567.36,325,200.66,0,2
-77.382,205.9,109.83,4.6092,79.082,122.08,270.08,148,166,390.84,360.08,721.08,361,231.79,0,2
-74.498,192.56,113.53,5.6811,60.13,110.13,301.15,191.02,364.83,602.31,226.15,544.15,318,241.48,0,2
-74.929,211.37,109.32,4.8411,78.509,119.51,293.51,174,147.5,335.92,246.51,564.51,318,190.16,0,2
-75.922,258.76,120.99,5.7894,56.025,111.03,292.03,181,389.65,625.77,213.03,513.03,300,239.4,0,2
-75.461,273.81,120.26,5.6878,90.253,135.25,294.25,159,342.25,569.79,213.25,509.25,296,230.32,0,2
-77.099,171.73,112.95,5.5056,90.262,122.26,278.26,156,249.3,427.78,220.26,537.26,317,181.04,0,2
-73.669,184.81,111.84,5.5181,72.071,118.07,292.36,174.29,223.38,449.55,259.36,588.36,329,229.39,0,2
-77.216,252.11,117.28,5.2085,60.362,112.36,278.36,166,310.8,526.3,245.36,581.36,336,220.1,0,2
-74.747,179.78,115.36,6.3326,103.22,139.22,307.22,168,360.38,609.36,275.22,621.22,346,256.01,0,2
-74.11,164.72,108.94,5.3396,78.268,123.27,296.27,173,245.41,436.08,173.27,431.27,258,191.51,0,2
-76.132,143.55,109.66,5.7211,93.983,124.98,288.74,163.76,216.89,432.63,269.74,614.74,345,219.7,0,2
-75.604,165.52,116.98,7.4959,108.72,147.72,307.72,160,344.33,574.13,246.72,567.72,321,234.23,0,2
-75.428,207.86,116.81,5.8485,52.44,104.44,277.44,173,400.17,628.57,228.44,550.44,322,233.11,0,2
-76.287,294.53,118.95,5.1534,80.549,127.55,287.55,160,144.44,346.51,239.55,536.55,297,203.38,0,2
-75.986,226.35,117.04,5.5196,86.939,129.94,307.94,178,269.78,487.92,272.94,618.94,346,223.26,0,2
-73.366,145.73,106.75,5.4985,60.974,107.97,304.97,197,254.6,476.59,245.97,578.97,333,225.54,0,2
-73.188,171.53,112.42,6.0354,79.989,120.99,300,179.01,244.47,468.8,215,506,291,226.14,0,2
-74.665,219.03,116.68,5.7985,95.596,137.6,309.6,172,295.01,527.61,225.6,527.6,302,235.38,0,2
-74.119,144.68,106.33,5.3403,50.874,103.87,293.81,189.93,207.55,398.99,224.81,539.81,315,193.45,0,2
-74.774,140.77,101.88,4.8145,85.006,123.01,295.01,172,152.27,341.91,185.01,453.01,268,190.37,0,2
-77.623,221.52,114.23,4.9239,91.489,126.49,264.49,138,164.76,371.72,305.49,657.49,352,211.04,0,2
-76.815,169.01,116.15,6.6094,100.55,136.55,283.55,147,296.5,516.87,185.55,447.5,261.95,221.7,0,2
-76.578,200.08,118.66,6.2959,91.604,137.6,309.6,172,357.07,569.58,206.6,499.6,293,215.14,0,2
-79.059,270.4,120.63,5.245,65.255,109.26,246.26,137,432.16,647.89,212.26,526.26,314,220.17,0,2
-75.581,193.32,111.32,5.2373,100.59,138.59,302.59,164,208.33,433.65,267.59,599.59,332,228.65,0,2
-76.253,153.49,107.07,4.9448,54.108,107.11,273.11,166,236.56,441.03,214.11,523.11,309,206.58,0,2
-75.628,154.47,114.32,6.8319,94.526,131.53,297.53,166,266.28,474.09,215.53,511.75,296.23,209.88,0,2
-75.512,190.67,114.28,5.5643,70.582,119.58,300.76,181.18,298.25,525.89,250.58,584.76,334.18,232.01,0,2
-78.861,271.21,120.64,5.1031,83.478,131.48,256.75,125.27,377.89,601.41,182.48,448.75,266.27,225.35,0,2
-75.654,201.97,119.16,6.5548,70.453,112.45,271.45,159,231.03,440.01,247.45,566.45,319,211.76,0,2
-77.441,175.06,114.13,5.5579,87.092,126.09,260.35,134.26,259.21,486.79,273.35,620.53,347.18,232.61,0,2
-75.279,212.5,115.06,5.4536,97.117,137.12,307.12,170,200.46,404.64,212.12,499.12,287,205.51,0,2
-77.832,191.62,108.77,4.6332,96.841,131.84,282.84,151,246.22,448.19,223.84,543.84,320,204.7,0,2
-76.446,296.43,114.76,4.298,64.571,122.57,297.57,175,284.2,479.8,210.57,520.57,310,198.18,0,2
-77.704,200.21,120.36,6.7199,111.56,153.56,307.56,154,303.73,500.4,170.56,420.56,250,197.63,0,2
-75.119,179.9,110.34,5.3022,61.49,106.49,274.49,168,102.16,307.95,308.49,646.49,338,207.98,0,2
-78.239,243.62,116.63,5.0423,99.766,135.77,270.77,135,230.23,434.91,190.77,462.77,272,205.97,0,2
-75.207,151.34,108.52,5.475,81.535,120.54,291.54,171,162.08,372.7,242.54,552.54,310,212.39,0,2
-75.021,163.91,115.37,7.0235,107.12,144.12,308.12,164,278.33,490.09,208.12,493.12,285,213.63,0,2
-76.99,141.27,111.35,6.1379,65.652,110.65,267.92,157.27,334.15,531.6,175.65,439.92,264.27,198.81,0,2
-75.08,198.65,108.45,4.8795,75.374,116.37,288.37,172,109.61,285.96,326.37,677.37,351,179.46,0,2
-78.34,248.57,120.7,5.5761,100.37,141.37,302.37,161,418.71,634.85,210.37,514.37,304,219.88,0,2
-74.294,175.26,111.07,5.5961,86.849,127.85,299.85,172,213.94,413.14,194.85,467.85,273,200.26,0,2
-77.605,163.31,115.5,6.3499,80.933,130.93,288.93,158,427.1,648.58,213.93,518.93,305,225.43,0,2
-76.994,150.45,111.94,5.9511,80.546,122.55,280.55,158,313.68,521,210.55,515.55,305,210.01,0,2
-75.936,210.96,115.61,5.5298,112.12,153.12,305.12,152,320.32,529.77,190.12,468.12,278,211.24,0,2
-76.343,178.75,114.46,5.8878,86.931,128.93,302.93,174,274.48,500.78,256.93,590.93,334,230.48,0,2
-77.43,253.69,119.01,5.4482,85.77,125.77,276.77,151,336.95,567.73,237.77,559.77,322,235.01,0,2
-77.515,196.66,113.79,5.2167,54.507,113.51,268.51,155,452.68,691.66,175.51,439.51,264,241.1,0,2
-75.959,178.35,115.51,6.1117,90.201,133.2,302.2,169,194.37,399.52,254.2,571.2,317,207.51,0,2
-74.627,166.47,108.4,5.1211,53.315,109.31,288.31,179,159.61,362.67,277.31,615.31,338,205.83,0,2
-75.06,205.24,114.3,5.4519,50.558,97.558,273.56,176,356.14,598.13,225.56,543.56,318,245.89,0,2
-75.741,217.26,111.84,5.1086,72.33,121.33,308.33,187,380.69,615.54,221.33,540.33,319,239.04,0,2
-75.647,154.36,114.6,7.0698,113.28,145.28,293.28,148,241.13,456.04,234.28,540.28,306,217.35,0,2
-77.263,238.75,118.61,5.3901,86.863,130.86,276.86,146,257.72,467.19,216.86,516.86,300,211.6,0,2
-76.473,159.87,112.75,5.7743,76.698,114.7,266.7,152,234.92,443.62,250.7,582.7,332,212.04,0,2
-75.628,171.06,108.09,5.0259,69.209,113.21,282.21,169,256.55,471.96,230.21,554.21,324,218.39,0,2
-75.514,218.05,117.27,5.6924,86.734,134.73,305.73,171,396.46,624.03,161.73,400.73,239,228.69,0,2
-75.462,187.11,114.82,5.774,78.694,129.69,309.69,180,347.76,556.49,177.69,440.91,263.21,210.16,0,2
-77.509,177.04,116.13,6.1744,69.82,108.82,244.82,136,349.56,592.54,222.82,533.82,311,246.5,0,2
-75.49,205.58,118.62,6.4107,88.678,133.68,304.68,171,498.81,716.47,179.68,442.68,263,219.99,0,2
-75.271,155.27,113.07,6.3264,80.259,121.26,291.83,170.57,234.6,433.2,261.83,599.83,338,202.39,0,2
-77.62,182.47,118.36,6.7301,84.171,136.17,306.17,170,423,611.25,181.17,450.17,269,190.24,0,2
-76.236,183.62,114.31,5.6319,68.851,104.85,253.85,149,268.5,513.42,270.85,618.85,348,250.02,0,2
