RMP,dV/dtmax,APA,APD20,APD40,APD50,APD90,APDtri,CTA,CTmax,CTD50,CTD90,CTDtri,CTD,Gender,class
-78.144,236.04,105.06,31.941,52.941,86.941,229.94,143,112.59,266.29,311.94,683.94,372,154.89,1,1
-78.256,240.54,105.36,25.003,48.34,81.34,221.34,140,85.952,236.8,346.34,717.34,371,151.85,1,1
-78.259,279.61,107.36,18.475,45.717,82.717,227.72,145,100.66,250.26,309.72,671.72,362,150.58,1,1
-77.589,236.4,103,26.021,49.309,84.309,242.31,158,104.45,252.23,297.31,654.31,357,148.69,1,1
-78.594,242,104.47,24.397,47.274,80.274,219.27,139,86.312,236.45,340.27,713.27,373,151.09,1,1
-78.511,262.36,107.38,29.008,48.986,80.986,218.99,138,138.48,287.28,291.99,660.99,369,150.08,1,1
-77.594,229.85,103.77,25.044,47.801,81.801,237.8,156,94.307,243.58,339.8,711.8,372,150.47,1,1
-78.021,228.6,104.22,32.206,53.206,84.206,222.51,138.3,100.93,258.58,319.51,685.51,366,158.7,1,1
-77.352,269.37,105.81,19.723,47.479,82.479,239.93,157.45,113.96,273.67,332.93,708.93,376,160.98,1,1
-78.604,228.51,104.03,30.159,52.159,85.159,225.54,140.39,89.268,250.89,348.54,720.54,372,162.67,1,1
-78.435,233.02,103.71,23.318,45.749,80.749,231.75,151,98.817,256.3,311.75,669.75,358,158.46,1,1
-77.298,215.45,101.91,25.005,50.032,83.032,236.03,153,65.295,215.51,346.03,709.03,363,150.93,1,1
-78.469,252.49,106.31,26.528,49.144,80.144,212.14,132,92.744,251.92,363.14,742.14,379,160.59,1,1
-77.961,239.87,104.16,23.156,46.622,82.622,231.62,149,113.21,259.84,301.62,663.62,362,147.66,1,1
-78.285,257.89,107.18,28.085,50.32,83.32,222.99,139.67,111.37,267.11,319.99,688.99,369,156.74,1,1
-77.139,229.28,103.13,27.487,50.235,85.235,243.23,158,110.73,256.59,302.23,666.23,364,146.71,1,1
-79.121,249.59,106.84,30.892,51.892,85.892,214.89,129,135.01,291.12,293.89,660.89,367,157.38,1,1
-77.28,192.88,99.401,29.864,50.746,83.746,242.13,158.38,84.752,229.95,329.13,694.13,365,146.18,1,1
-78.092,215.81,103.21,30.901,51.901,85.901,231.9,146,94.633,249.15,349.9,723.9,374,155.89,1,1
-77.477,199.51,100.07,28.6,48.748,80.748,237.75,157,99.831,252.44,305.75,667.75,362,153.31,1,1
-78.811,235.84,105.73,32.264,54.264,88.264,220.26,132,109.04,260.14,325.26,698.26,373,152.3,1,1
-77.52,213.49,102.36,29.622,48.622,80.622,234.62,154,108.29,264.56,322.62,697.62,375,157.54,1,1
-77.722,247.13,104.7,24.131,46.281,80.281,245.28,165,115.52,270.28,313.28,682.28,369,155.93,1,1
-77.958,202.23,101.49,29.652,50.163,82.163,229.04,146.88,90.589,240.1,318.04,680.04,362,150.45,1,1
-78.227,222.74,102.95,29.965,49.965,82.965,231.96,149,111.94,268.55,315.96,685.96,370,157.82,1,1
-78.246,256.41,105.32,19.08,47.782,83.782,229.78,146,96.398,255.56,326.78,692.88,366.1,160.3,1,1
-77.652,216.9,102.15,28.917,49.521,83.521,240.52,157,124.73,278.21,306.52,677.52,371,154.76,1,1
-78.298,202.71,101.67,32.445,54.445,90.445,237.91,147.47,110.85,259.28,314.91,682.91,368,149.51,1,1
-79.125,255.67,106.53,30.392,51.443,86.443,222.44,136,131.33,281.68,296.44,663.44,367,151.53,1,1
-78.163,253.64,106.95,24.233,47.968,83.968,227.97,144,89.618,233.01,316.97,675.97,359,144.19,1,1
-78.289,234.99,103.32,30.296,53.253,87.253,231.51,144.26,121.28,279.39,291.51,653.51,362,159.17,1,1
-77.552,259.98,106.01,21.945,48.422,83.422,231.42,148,100.23,258.01,341.42,714.42,373,158.93,1,1
-77.707,237.2,104.95,33.521,55.521,89.521,234.73,145.2,133.93,299.47,320.68,697.68,377,167.01,1,1
-77.282,223.78,103.16,24.791,47.54,82.54,240.54,158,88.683,240.53,321.54,681.54,360,152.68,1,1
-78.457,217.44,101.91,28.432,48.866,80.866,223.87,143,118.38,271.85,287.87,646.87,359,154.37,1,1
-77.649,215.52,102.69,32.142,54.142,86.142,241.36,155.21,93.272,249.24,345.36,720.36,375,157.17,1,1
-78.304,232.16,103.28,26.326,47.889,81.889,227.89,146,122.76,273.32,302.89,672.89,370,151.82,1,1
-77.614,199.17,100.62,28.186,48.256,81.256,235.26,154,86.773,240.5,329.26,692.26,363,154.72,1,1
-78.908,270.29,107.23,25.701,49.114,85.114,226.22,141.1,126.27,280.29,305.22,676.22,371,155.24,1,1
-76.975,200.32,101.58,29.202,50.202,82.202,233.2,151,85.923,236.01,353.2,725.2,372,151.14,1,1
-77.428,200.69,100.83,28.092,49.387,81.387,234.39,153,70.05,211.97,316.39,670.39,354,142.52,1,1
-77.628,206.73,101.61,29.552,50.408,82.408,239.41,157,96.413,254.65,339.41,710.41,371,159.39,1,1
-77.981,251.59,105.91,26.154,50.75,84.75,225.75,141,83.504,238.39,349.75,720.75,371,156.11,1,1
-77.718,208.64,102.23,32.19,52.19,84.19,231.23,147.04,102.92,255.21,316.23,686.23,370,153.39,1,1
-78.058,219.09,103.44,31.932,54.932,89.932,238.35,148.42,105.09,261.38,326.35,695.35,369,157.45,1,1
-77.799,241.73,105.21,22.539,48.886,82.886,228.89,146,90.341,247.36,343.89,714.89,371,158.18,1,1
-78.32,242.18,105.05,24.433,48.571,81.571,222.57,141,91.26,243.31,333.57,703.57,370,153.08,1,1
-77.464,226.98,104.3,31.329,52.127,85.127,237.22,152.09,92.909,251.28,350.22,722.22,372,159.6,1,1
-78.01,239.91,105.08,30.757,52.752,87.752,243.75,156,94.169,240.54,336.75,708.75,372,147.5,1,1
-78.275,196.21,101.77,34.76,54.76,85.76,225.64,139.88,97.821,251.12,326.64,696.64,370,154.4,1,1
-78.138,268.11,105.96,23.759,49.351,86.351,237.3,150.94,91.53,229.3,329.3,701.3,372,138.89,1,1
-78.446,251.66,104.89,29.542,51.399,85.399,235.4,150,116.67,273.16,300.4,662.4,362,157.51,1,1
-78.103,226.52,104.04,33.594,53.594,85.594,232.19,146.59,125.17,287.15,304.37,670.37,366,163.25,1,1
-78.309,259.41,106.97,21.535,46.677,80.677,224.68,144,89.453,244.39,345.68,717.68,372,156.12,1,1
-77.316,206.52,101.08,29.673,49.673,83.673,244.67,161,102.12,246.31,305.67,668.67,363,145.05,1,1
-78.526,254.47,106.96,26.773,50.539,86.539,229.54,143,109.75,256.23,318.54,689.54,371,147.7,1,1
-77.385,200.15,100.76,25.866,47.938,80.938,233.94,153,91.797,245.87,324.94,689.94,365,154.97,1,1
-78.062,221.53,102.49,28.194,48.885,82.885,233.88,151,91.933,242.88,320.88,684.88,364,151.98,1,1
-77.665,209.64,102.1,37.138,59.138,93.138,242.14,149,129.49,288.02,299.14,667.14,368,159.66,1,1
-78.082,240.17,104.68,25.375,48.717,84.717,233.72,149,99.031,242.59,322.72,694.72,372,144.61,1,1
-78.016,239.14,103.32,22.501,46.104,81.104,238.01,156.91,102.58,251.07,321.01,691.01,370,149.51,1,1
-77.971,255.67,106.13,29.81,50.947,83.947,239.95,156,118.18,275.78,304.95,668.95,364,158.78,1,1
-77.632,213.46,101.28,26.746,47.335,81.335,238.35,157.01,119.04,262.92,291.35,654.35,363,144.88,1,1
-77.532,201.66,101.02,34.851,53.851,86.851,245.85,159,135.14,298.16,296.85,660.85,364,164.18,1,1
-77.937,232.11,102.68,28.7,50.262,84.262,235.26,151,133.14,286.55,273.26,626.26,353,154.37,1,1
-78.571,218.21,102.93,26.405,47.106,82.106,230.11,148,96.196,238.34,306.11,664.11,358,142.96,1,1
-78.275,226.08,103.72,27.737,49.462,82.462,230.52,148.06,84.593,230.7,341.52,713.52,372,147.21,1,1
-78.943,250.94,106.7,32.554,55.554,90.554,225.55,135,103.75,261.65,314.55,679.55,365,158.97,1,1
-77.314,212.25,100.92,24.783,46.185,81.185,243.19,162,92.584,229.98,316.19,683.19,367,138.13,1,1
-77.819,226.78,102.77,28.174,50.001,85.001,241,156,110.65,264.02,327,703,376,154.61,1,1
-77.136,192.12,100.44,30.537,51.537,84.537,242.54,158,106.74,262.9,341.54,719.54,378,157.56,1,1
-77.371,196.98,99.549,25.2,47.388,81.388,240.47,159.08,81.499,226.72,337.47,705.47,368,146.2,1,1
-77.995,219.56,102.74,29.032,50.126,84.126,232.13,148,122.93,267.57,278.13,631.13,353,145.44,1,1
-77.934,204.86,100.9,29.056,51.704,82.704,228.25,145.54,82.088,242.3,356.25,730.25,374,161.45,1,1
-78.839,262.01,106.74,26.487,49.37,84.37,223.37,139,106.26,242.96,288.37,644.37,356,137.57,1,1
-78.097,222.13,102.37,26.311,49.645,81.645,225.64,144,86.632,235.89,337.64,707.64,370,150.29,1,1
-78.501,241.2,105.43,34.742,56.742,90.742,234.74,144,122.93,271.03,300.74,668.74,368,149.34,1,1
-78.661,247.81,106.12,26.673,48.548,82.548,216.55,134,89.672,238.98,324.55,689.55,365,150.21,1,1
-78.974,206.84,101.63,30.875,49.601,81.601,216.73,135.13,109.43,256.15,304.73,672.73,368,147.85,1,1
-78.236,272.93,107.46,20.474,46.005,80.005,220.42,140.42,98.734,256.54,329.42,698.42,369,158.96,1,1
-78.159,241.87,104.69,23.28,47.678,81.678,220.68,139,85.606,229.97,324.68,690.68,366,145.37,1,1
-78.411,235.58,103.57,21.848,46.684,82.684,228.57,145.89,119.06,266.24,304.57,673.57,369,148.24,1,1
-78.151,246.16,104.49,25.88,47.452,80.452,232.45,152,113.21,267.97,319.45,693.45,374,155.97,1,1
-78.362,257.95,106.9,22.751,48.273,82.273,224.27,142,75.786,223.74,351.27,717.27,366,148.97,1,1
-78.55,237.59,103.79,25.333,47.092,80.092,223.41,143.31,96.698,241.35,338.41,714.41,376,145.83,1,1
-78.503,199.31,101.26,32.045,50.045,82.045,225.05,143,110.22,260.94,288.05,641.05,353,151.57,1,1
-77.978,211.82,101.89,33.208,53.208,83.208,234.21,151,94.215,254.7,313.21,675.21,362,161.49,1,1
-77.536,255.5,105.54,21.041,46.413,81.413,235.66,154.25,105.02,256.81,327.66,698.66,371,153.01,1,1
-77.003,219.25,102.32,26.795,48.549,80.549,243.55,163,97.603,254.86,330.55,699.55,369,158.42,1,1
-77.769,214.59,102.75,31.396,50.396,83.396,240.51,157.12,137.12,293.69,295.51,662.51,367,157.75,1,1
-77.526,215.02,102,29.968,50.968,82.968,237.97,155,99.384,240.42,315.97,686.97,371,142.08,1,1
-79.01,223.76,104.29,28.485,49.485,81.485,214.48,133,89.707,240.68,338.48,710.48,372,152.08,1,1
-77.525,246.75,104.5,21.575,45.28,80.28,241.23,160.95,100.39,253.32,314.23,675.23,361,154.04,1,1
-77.914,198.51,101.09,29.973,50.54,83.54,236.56,153.02,96.088,247.57,325.56,692.56,367,152.49,1,1
-78.106,224.73,103.63,33.163,52.163,84.163,236.16,152,123.28,280.5,302.16,669.16,367,158.38,1,1
-78.55,253.59,106.65,24.353,47.043,81.043,218.04,137,97.05,243.64,312.04,674.04,362,147.58,1,1
-78.933,262.94,106.76,29.703,53.703,88.703,222.7,134,102.66,250.83,309.7,674.7,365,149.28,1,1
-78.074,225.65,103.63,22.716,46.022,82.022,235.02,153,104.92,252.89,303.02,660.02,357,148.91,1,1
-77.418,222.51,102.32,26.762,48.37,80.37,234.37,154,101.78,254.31,343.37,723.37,380,153.79,1,1
-78.434,241.12,104.45,25.034,47.002,82.002,227,145,106.48,251.97,309,675,366,146.57,1,1
-77.561,205.32,99.89,28.059,48.326,82.326,244.82,162.5,141.01,294.84,285.82,650.82,365,154.83,1,1
-79.179,248.94,106.22,26.604,47.317,80.317,209.32,129,130,282.87,296.32,663.32,367,154.13,1,1
-78.477,227.59,103.85,27.078,49.57,83.57,220.74,137.17,82.172,234.89,317.74,676.74,359,153.54,1,1
-77.636,216.67,102.37,28.27,51.034,85.034,236.03,151,102.89,257.12,336.03,711.03,375,155.35,1,1
-77.925,207.44,102.05,31.578,53.578,85.578,230.4,144.83,97.35,253.44,324.4,689.4,365,157.19,1,1
-77.183,232.03,103.72,26.335,50.993,84.993,239.95,154.95,102.02,258.8,343.95,721.95,378,157.97,1,1
-77.755,228.43,103.09,22.888,45.855,80.855,234.86,154,92.69,236.72,307.86,666.86,359,144.73,1,1
-77.924,257.64,105.58,23.492,46.47,80.47,227.47,147,108.18,256.12,300.47,663.47,363,148.95,1,1
-78.658,256.05,106.08,22.936,46.433,81.433,221.43,140,100.38,247.47,338.43,715.49,377.05,148.4,1,1
-78.141,227.86,104.16,31.31,53.31,85.31,222.98,137.67,97.726,258.65,329.98,697.98,368,161.97,1,1
-77.767,264.27,106.8,23,46.756,82.756,237.76,155,114.35,266.67,269.76,606.76,337,152.93,1,1
-77.928,205.18,100.38,27.393,48.442,82.442,234.44,152,92.453,237.29,320.44,687.44,367,145.87,1,1
-77.869,231.78,104.67,27.441,49.014,84.014,236.01,152,107.08,259.35,322.01,690.01,368,153.47,1,1
-77.074,213.11,102.38,28.358,48.124,80.124,241.12,161,104.73,257.31,279.12,620.12,341,153.24,1,1
-77.492,228.92,103.06,25.007,51.007,87.007,238.01,151,86.682,239.96,316.01,672.01,356,154.14,1,1
-77.568,209.71,101.41,31.222,51.222,85.222,245.22,160,113.69,262.22,309.22,678.22,369,149.61,1,1
-77.678,235.82,101.98,25.759,46.59,81.59,240.59,159,130.09,285.44,305.59,676.59,371,156.73,1,1
-78.684,236.76,105.45,25.52,47.903,80.903,220.9,140,94.53,239.07,324.9,693.9,369,145.7,1,1
-77.6,267.26,107.48,24.38,48.739,82.739,229.84,147.1,86.657,246.61,347.84,720.84,373,161.03,1,1
-78.703,243.88,105.38,26.954,47.585,80.585,219.58,139,106.21,267.33,321.58,691.58,370,162.3,1,1
-79.184,246.31,105.38,28.339,51.21,84.21,213.19,128.98,100.54,247.33,306.19,670.19,364,147.73,1,1
-77.773,233.32,103.94,26.082,48.211,80.211,225.21,145,77.507,233.5,347.21,719.21,372,156.83,1,1
-77.456,228.9,102.99,27.49,48.214,81.214,235.21,154,99.936,254.86,302.21,658.21,356,155.68,1,1
-77.843,235.24,103.04,21.333,45.853,81.853,241.85,160,89.782,227.35,334.85,707.85,373,138.65,1,1
-77.64,242.28,104.04,28.447,50.276,85.276,241.28,156,134.45,288.85,291.28,652.28,361,155.43,1,1
-77.495,258.4,105.69,27.377,51.175,86.175,239.02,152.85,102.11,254.5,321.02,689.02,368,153.55,1,1
-78.356,246.25,105.54,29.383,52.337,85.337,227.62,142.28,100.93,247.63,329.62,705.62,376,147.95,1,1
-78.24,227.43,104.27,27.205,49.155,83.155,221.15,138,105.41,253.71,316.15,685.15,369,149.47,1,1
-77.633,232.05,103.95,25.879,51.817,87.817,235.82,148,84.216,231.61,329.82,695.82,366,148.24,1,1
-78.258,273.06,106.43,25.929,47.658,80.658,221.66,141,117.15,275.17,311.66,685.66,374,159.32,1,1
-77.817,220.2,102.4,31.288,51.288,84.288,239.29,155,128.04,287.36,310.29,684.29,374,160.7,1,1
-77.982,208.79,101.87,28.988,50.795,82.795,227.79,145,86.402,247.36,350.79,726.79,376,162.15,1,1
-78.218,252.61,104.76,26.147,47.909,82.909,231.91,149,95.231,229.44,301.91,664.91,363,134.97,1,1
-77.968,230.46,103.99,31.597,55.597,92.597,242.6,150,104.15,251.54,306.6,665.6,359,148.35,1,1
-78.885,243.45,105.52,24.461,48.4,82.4,213.4,131,85.973,235.88,333.4,703.4,370,150.89,1,1
-78.56,232.42,103.75,25.412,49.511,83.511,217.51,134,107.6,257.02,317.51,689.51,372,150.64,1,1
-77.197,203.37,101.35,30.262,49.262,80.262,238.86,158.6,91.54,244.44,328.86,695.86,367,153.87,1,1
-77.835,224.39,102.4,24.255,47.583,80.583,230.58,150,83.667,235.29,343.58,718.58,375,152.63,1,1
-78.327,259.24,106.39,27.654,48.019,81.008,223.01,142,141.34,295.62,264.01,608.01,344,155.11,1,1
-78.27,244.04,104.99,26.087,49.396,82.396,219.4,137,105.15,260.84,328.4,702.4,374,157.05,1,1
-78.942,242.61,104.37,25.957,48.084,81.084,213.08,132,91.467,243.55,326.08,696.08,370,152.99,1,1
-78.229,208.7,101.95,32.897,55.897,90.897,239.94,149.05,105.83,254.26,315.94,683.94,368,149.3,1,1
-77.785,204.21,101.77,26.7,48.284,83.284,237.28,154,93.853,245.25,327.28,689.28,362,152.44,1,1
-77.493,223.45,102.49,26.497,48.343,84.343,241.58,157.23,121.34,270.11,291.58,650.58,359,149.75,1,1
-77.955,227.1,103.6,27.819,50.555,86.555,237.56,151,112.25,256.55,296.56,656.56,360,145.2,1,1
-78.019,216.35,101.73,21.651,46.324,80.324,225.32,145,81.423,223.09,329.32,694.32,365,142.57,1,1
-78.255,210.38,101.91,30.537,50.537,83.537,234.54,151,101.89,253.13,312.54,678.54,366,152.22,1,1
-77.66,272.56,106.05,24.1,45.955,80.929,244.01,163.08,123.5,269.69,302.01,672.01,370,147.21,1,1
-78.338,196.14,100.9,33.103,52.103,83.103,229.1,146,96.734,254.32,315.1,680.1,365,158.39,1,1
-78.384,230.21,104.07,27.307,51.079,85.079,224.25,139.17,90.802,235.69,347.25,726.25,379,146.14,1,1
-78.257,267.07,106.66,23.491,46.155,80.155,222.15,142,97.349,243.75,307.15,668.15,361,147.36,1,1
-77.248,203.65,100.68,28.88,48.752,82.752,243.75,161,107.93,258.11,314.75,683.75,369,151.21,1,1
-78.622,245.22,105.17,28.128,50.884,84.884,220.79,135.91,95.66,241.67,298.79,655.79,357,146.85,1,1
-78.077,239.41,105.16,31.226,54.226,88.226,230.85,142.63,91.672,246.96,335.85,706.85,371,156.42,1,1
-78.103,268.2,106.6,24.621,48.41,83.41,228.41,145,106.7,258.63,310.41,674.41,364,153.07,1,1
-77.167,196.89,100.72,30.995,52.937,83.937,236.94,153,84.976,247.31,352.94,726.94,374,163.45,1,1
-78.094,206.29,102.09,34.942,56.942,87.942,237.47,149.52,78.955,241.84,356.47,725.47,369,164.02,1,1
-77.901,226.83,102.44,23.339,48.986,81.986,226.99,145,101.94,267.46,338.99,710.99,372,166.8,1,1
-78.578,235.48,104.6,29.078,50.078,81.078,211.58,130.5,96.683,266.33,317.58,682.58,365,170.65,1,1
-77.164,229.3,102.89,25.699,47.099,81.099,240.1,159,114.14,274.02,327.1,703.1,376,161.11,1,1
-78.108,271.55,106.31,26.668,49.713,81.713,226.71,145,116.28,279.04,334.71,715.71,381,164.4,1,1
-77.259,204.73,101.14,27.369,48.003,81.003,241,160,108.32,259.24,303,664,361,151.95,1,1
-77.641,218.56,102.9,30.726,55.697,91.697,244.7,153,91.823,243.13,330.7,698.7,368,152.2,1,1
-77.92,220.5,103.72,29.814,50.728,83.728,234.79,151.06,93.942,245.08,327.79,694.79,367,152.07,1,1
-78.382,235.9,104.73,28.41,50.41,81.41,221.41,140,103.2,255.66,331.41,707.41,376,153.75,1,1
-77.847,218.82,101.79,29.689,49.689,81.689,236.69,155,94.533,248.39,334.69,706.69,372,155.08,1,1
-78.416,241.55,104.85,26.241,47.703,81.703,221.02,139.31,84.789,227.58,326.02,695.02,369,143.62,1,1
-78.458,247.89,105.16,21.027,45.46,80.46,219.46,139,99.667,249.66,311.46,674.46,363,151,1,1
-77.638,197.5,99.802,30.483,52.055,85.055,239.06,154,115.02,271.59,303.06,669.06,366,157.66,1,1
-77.872,235.18,104.5,30.102,52.102,87.102,237.1,150,119.04,272.37,296.1,655.1,359,154.37,1,1
-77.411,213.86,102.62,31.631,53.631,85.631,238.63,153,86.293,245.16,352.63,726.63,374,159.97,1,1
-78.983,246.52,105.5,21.663,47.806,80.806,205.81,125,68.703,217.86,325.81,683.81,358,149.81,1,1
-78.061,206.42,101.96,32.018,56.006,92.006,236.42,144.41,92.468,241.89,342.42,714.42,372,150.67,1,1
-78.193,212.06,102.84,35.442,56.442,89.442,238,148.55,126.72,294.75,325,702,377,169.6,1,1
-78.006,242.05,103.91,25.534,46.884,82.884,236.12,153.24,123.92,272.03,290.12,651.12,361,149.11,1,1
-77.478,200.72,100.67,28.424,50.021,81.021,229.41,148.39,67.523,218.2,369.41,743.41,374,151.76,1,1
-77.655,223.45,103.49,27.461,50.147,84.147,240.15,156,71.56,213.72,355.15,721.15,366,143.1,1,1
-77.953,256.24,105.52,27.381,48.141,81.141,228.14,147,122.98,281.58,283.14,637.14,354,159.53,1,1
-77.559,207.38,101.41,30.308,53.308,88.308,241.66,153.35,96.191,232.31,307.66,668.66,361,136.99,1,1
-78.531,254.4,106.77,19.018,46.644,82.644,222.66,140.02,88.524,245.51,331.66,692.66,361,157.86,1,1
-77.675,237.09,103.45,28.191,47.427,81.427,243.77,162.34,134.1,292.53,278.77,632.77,354,159.32,1,1
-78.554,236.1,104.7,29.927,53.927,87.927,226.21,138.28,104.47,259.22,320.21,688.21,368,156.02,1,1
-77.509,230.94,103.5,26.224,49.779,86.779,240.78,154,116.61,264.95,278.78,627.78,349,149.09,1,1
-78.145,231.16,103.75,30.872,52.872,85.872,231.87,146,114.44,273.47,329.87,708.87,379,160.46,1,1
-77.815,233.93,104.89,22.906,48.117,81.117,225.12,144,66.647,220.13,346.12,708.12,362,154.32,1,1
-78.694,243.42,105.53,25.997,47.665,80.665,220.87,140.2,121.66,272.07,305.87,671.87,366,151.62,1,1
-78.471,213.97,103.57,39.567,63.567,97.567,235.57,138,103.45,261.82,348.57,727.57,379,159.76,1,1
-78.181,193.12,99.761,31.863,53.877,86.877,231.88,145,90.218,241.26,332.88,703.88,371,152.16,1,1
-78.099,252.18,106.56,29.55,50.378,84.378,230.38,146,124.23,273.85,306.38,674.38,368,150.74,1,1
-77.931,258.47,106.23,27.217,48.083,82.083,230.08,148,122.52,273.27,310.08,682.08,372,152.07,1,1
-78.5,241,105.11,27.41,48.194,82.194,225.19,143,112.75,263.09,286.19,639.19,353,151.17,1,1
-78.399,258.57,105.89,24.63,46.076,81.076,230.08,149,124.24,276.55,312.08,686.08,374,153.68,1,1
-78.583,249.86,105.22,30.158,53.932,87.932,225.75,137.82,112.48,256.52,311.75,682.75,371,145.24,1,1
-77.256,206.37,102.44,31.651,52.651,83.651,235.88,152.23,104.05,267.46,341.88,716.88,375,164.68,1,1
-77.828,238.7,105.02,25.013,46.964,80.964,233.29,152.33,92.487,244.27,338.29,707.29,369,152.94,1,1
-77.541,230.41,102.79,21.171,46.826,81.826,239.83,158,74.972,215.17,324.83,685.83,361,140.94,1,1
-78.796,263.88,106.95,28.867,51.706,85.706,226.64,140.93,121.59,274.27,327.64,704.64,377,154.11,1,1
-77.621,227.39,103.78,29.222,50.154,84.154,234.15,150,112.28,262.55,327.15,705.15,378,151.38,1,1
-78.068,240.18,105.42,31.388,51.388,83.388,228.68,145.3,121.62,283.88,322.68,696.68,374,163.62,1,1
-78.276,218.72,103.35,36.894,60.723,96.723,241.72,145,142,303.69,287.72,646.72,359,162.94,1,1
-78.015,211.15,101.38,28.13,49.727,81.727,228.73,147,85.435,239.87,338.73,710.73,372,155.43,1,1
-78.321,228.43,103.53,26.469,48.976,80.976,222.31,141.34,102.85,260.07,331.31,705.31,374,158.51,1,1
-78.433,263.03,105.92,27.554,50.711,84.711,227.71,143,119.82,272.53,314.71,686.71,372,153.85,1,1
-77.783,220.52,102.98,34.871,55.871,88.871,240.87,152,140.11,298.41,281.87,637.87,356,159.42,1,1
-78.133,194.18,100.27,34.684,55.602,90.602,238.6,148,133.85,284.28,276.6,631.6,355,151.49,1,1
-77.522,195.33,100.75,31.984,49.984,82.984,241.98,159,112.92,264.43,296.98,654.98,358,152.5,1,1
-77.123,233.09,103.47,27.173,50.03,84.03,239.03,155,94.027,248.66,326.03,692.03,366,155.67,1,1
-77.681,203.8,100.93,30.978,51.978,85.978,242.27,156.29,93.124,240.72,331.27,700.27,369,148.68,1,1
-77.885,199.3,100.68,28.551,47.871,81.871,235.97,154.1,98.914,242.36,296.97,651.97,355,144.27,1,1
-78.362,220.8,102.54,28.994,47.77,80.77,228.77,148,128.65,273.11,284.77,646.77,362,145.48,1,1
-78.297,246.26,105.43,29.326,49.28,81.28,229.28,148,111.44,273.92,342.28,722.28,380,163.98,1,1
-78.657,261.48,105.57,24.8,46.855,81.855,224.86,143,117.92,274.03,328.86,707.86,379,157.78,1,1
-78.119,239.18,104.72,30.714,50.534,84.534,233.53,149,143.2,291.73,254.53,592.53,338,149.36,1,1
-77.595,245.66,104.2,31.888,51.888,84.888,244.89,160,138.85,305.52,330.89,713.89,383,168.5,1,1
-78.557,259.27,107.49,26.075,50.671,87.671,234.41,146.74,105.4,253.34,328.76,700.76,372,149.06,1,1
-77.598,210.04,101.72,29.792,49.787,80.787,232.79,152,105.01,269.37,320.79,687.79,367,165.4,1,1
-77.699,206.08,101.68,29.426,49.426,82.426,235.43,153,104.38,256.37,320.43,689.43,369,152.95,1,1
-77.987,230.48,103.19,20.634,46.638,82.638,236.51,153.88,85.451,227.32,325.51,686.51,361,142.77,1,1
-78.463,258.36,106.51,26.137,48.081,80.081,219.08,139,110.08,271.38,326.08,701.08,375,162.59,1,1
-77.72,217.57,103.17,28.428,51.428,84.428,237.22,152.8,93.523,249.03,339.22,709.22,370,156.61,1,1
-77.57,204.15,100.66,30.074,50.017,83.017,244.43,161.41,112.09,272.48,308.43,671.43,363,161.31,1,1
-78.392,218.46,102.78,30.704,50.626,84.626,231.71,147.09,101.48,246.63,293.71,649.71,356,145.86,1,1
-78.132,199.9,100.81,30.963,49.877,80.877,229.88,149,107.5,259.07,316.88,688.88,372,152.61,1,1
-77.307,227.85,103.17,20.907,45.131,82.131,241.17,159.04,91.515,232.03,322.17,686.17,364,141.43,1,1
-78.174,244.38,104.93,25.029,46.999,80.999,230,149,131.19,284.84,294,658,364,154.8,1,1
-78.434,258.64,105.72,22.571,46.476,81.476,222.48,141,104.19,253.75,313.48,682.48,369,150.71,1,1
-78.499,254.98,105.96,22.471,46.861,81.861,221.86,140,91.457,237.91,288.86,634.86,346,147.11,1,1
-78.662,235.26,104.4,27.381,48.146,83.146,225.15,142,107.96,255.87,302.15,666.15,364,148.9,1,1
-78.778,259.18,106.68,26.726,48.3,80.3,218.3,138,117.14,271.13,319.3,695.3,376,155.31,1,1
-78.992,249.83,106.08,24.144,47.098,80.098,212.1,132,94.184,246.15,338.04,713.04,375,153.1,1,1
-77.732,236.22,105.02,31.844,54.844,89.844,243.84,154,93.272,250.17,322.84,683.84,361,157.86,1,1
-77.861,258.13,106.35,25.893,48.2,83.2,228.65,145.45,111.31,261.4,304.65,666.65,362,150.96,1,1
-78.506,258.71,106.71,30.769,52.86,86.86,237.86,151,135.86,295.05,303.86,672.86,369,160.35,1,1
-78.755,213.46,102.23,28.396,50.88,86.88,224.88,138,98.33,248.12,311.88,675.88,364,150.73,1,1
-78.148,258.73,105.82,24.992,49.105,86.105,234.11,148,109.14,260.46,300.11,659.11,359,152.24,1,1
-78.884,227.22,104.4,24.984,46.088,81.088,219.41,138.32,94.038,234.64,306.12,664.12,358,141.34,1,1
-78.49,250.64,105.83,30.708,51.708,84.708,219.02,134.31,115.22,274.66,324.02,700.02,376,160.88,1,1
-78.152,222.42,101.14,27.332,49.351,81.351,228.35,147,90.239,238.7,331.35,702.35,371,149.67,1,1
-77.918,245.13,104.11,24.692,48.771,82.771,233.77,151,93.322,239,324.77,694.77,370,146.83,1,1
-77.957,259.91,105.96,24.855,48.56,82.56,228.56,146,105.17,264.81,332.56,706.56,374,160.93,1,1
-76.788,206.61,101.6,29.369,51.216,83.216,243.22,160,91.307,249.23,357.22,731.22,374,159.19,1,1
-77.724,218.11,102.15,26.843,50.061,84.061,233.06,149,90.27,246.02,312.06,667.06,355,156.63,1,1
