Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,Gender,class
-72.417,129.25,111.16,8.1434,79.304,116.3,293.3,177,150.64,371.16,291.3,611.3,320,222.84,1,1
-74.987,168.57,115.95,6.921,70.233,105.23,267.23,162,279.06,529.3,274.23,615.23,341,255.25,1,1
-76.277,152.81,114.21,6.786,81.096,120.1,274.15,154.06,212.34,425.1,224.92,514.15,289.24,214.29,1,1
-76.697,200.72,120.12,6.5873,55.678,103.68,259.68,156,158.15,360.17,223.68,488.68,265,202.76,1,1
-76.407,191.25,117.67,6.3464,70.018,116.02,274.02,158,142.47,392.52,258.02,541.02,283,251.19,1,1
-74.821,173.06,118.35,8.0352,72.788,112.79,282.79,170,100.68,334.91,257.79,513.79,256,234.85,1,1
-74.011,142.38,112.41,7.332,57.059,99.059,274.06,175,181.26,384.14,235.06,521.06,286,204.14,1,1
-76.748,153.1,115.23,7.2184,83.539,119.54,267.36,147.82,169.13,412.29,301.36,634.36,333,246.36,1,1
-74.628,131,111.71,8.0297,65.683,98.683,263.68,165,120.65,367.66,345.68,685.68,340,250.36,1,1
-76.088,123.53,110.73,7.8423,59.881,95.881,258.88,163,391.99,633.18,175.88,412.88,237,242.18,1,1
-76.295,127.14,110.45,7.1565,70.218,107.22,259.22,152,135.1,333.91,260.22,567.22,307,200.24,1,1
-76.551,166.2,117.14,7.5667,84.727,121.73,271.73,150,157.59,381.79,306.04,641.04,335,227.44,1,1
-75.137,127.96,110.66,7.2652,76.617,120.62,297.62,177,241.91,470.32,217.62,490.62,273,229.75,1,1
-75.4,122.62,110.9,8.2568,78.872,112.87,276.87,164,211.72,437.93,289.87,628.87,339,230.26,1,1
-76.3,140.5,113.75,8.0668,71.964,109.96,266.25,156.28,137.34,341.22,267.25,569.25,302,205.3,1,1
-75.955,153.84,116.23,8.4854,77.619,110.62,262.62,152,133.22,370.28,297.62,611.62,314,239.1,1,1
-75.882,147.69,113.51,6.8437,61.663,100.66,261.66,161,137.1,376.78,274.66,571.66,297,241.13,1,1
-77.571,168.35,117.57,7.1029,70.327,105.33,255.08,149.75,329.85,549.18,229.08,545.08,316,222.92,1,1
-74.08,170.25,116.41,7.2,57.689,95.689,265.69,170,150.45,382.73,310.28,642.28,332,235.28,1,1
-74.494,131.37,112.49,8.5396,65.635,103.64,282.64,179,342.12,568.46,194.64,445.64,251,227.52,1,1
-76.343,138.09,113.07,7.5411,74.496,112.5,274.5,162,259.35,510.73,247.5,546.5,299,253.84,1,1
-74.245,140.19,111.87,7.1562,74.855,110.86,280.86,170,123.69,368.27,255.86,535.86,280,245.57,1,1
-73.817,136.22,112.35,7.6135,65.677,101.68,269.68,168,344.97,571.53,196.68,463.58,266.9,228.19,1,1
-76.204,164.86,114.36,6.3089,69.573,108.57,268.57,160,160.78,374.13,303.57,649.57,346,217.01,1,1
-76.735,172.35,116.85,6.7516,62.64,104.64,261.64,157,194.58,407.85,244.64,545.64,301,215.04,1,1
-76.239,179.06,120.88,9.6237,87.824,121.82,282.82,161,250,442.33,255.82,580.82,325,195.72,1,1
-77.101,164.61,118.24,8.3219,88.711,118.71,255.71,137,140.18,389.26,306.71,632.71,326,251.49,1,1
-75.593,174.78,116.92,6.927,74.573,112.57,267.5,154.93,236.52,457.56,226.5,518.5,292,222.87,1,1
-76.281,129.25,110.66,6.7484,68.487,106.49,260.49,154,207.87,427.51,235.49,534.49,299,221.44,1,1
-77.165,184.06,118.64,6.6617,69.988,106.99,258.17,151.19,297.21,513.24,229.17,543.17,314,219.15,1,1
-73.711,127.65,111.79,8.7653,87.467,120.47,279.47,159,131.82,333.82,314.47,650.47,336,204.85,1,1
-73.623,133.13,113.03,9.1255,71.924,103.92,275.92,172,340.6,599.53,263.92,590.92,327,263.87,1,1
-75.591,135.72,108.1,5.5198,60.401,102.4,261.4,159,225.13,449.16,197.4,468.4,271,225.19,1,1
-76.883,162.95,116.45,7.3165,89.625,122.62,267.62,145,107.64,308.62,301.62,628.62,327,202.93,1,1
-75.861,142.83,112.11,6.6122,56.746,92.746,254.75,162,254.01,506.82,234.75,526.75,292,254.86,1,1
-74.609,133.16,111.82,7.7736,69.693,110.69,298.69,188,227.11,475.26,259.69,558.69,299,250.42,1,1
-75.116,163.51,117.35,8.3507,80.907,119.91,286.16,166.25,207.08,431.61,271.16,588.16,317,227.28,1,1
-75.952,165.48,118.23,8.6869,66.73,98.73,257.73,159,312.77,545.93,257.73,583.73,326,237.55,1,1
-77.426,168.22,116.84,6.7604,80.085,114.08,260.08,146,202.82,402.39,268.08,607.08,339,202.98,1,1
-75.884,122.45,109.92,7.1564,64.676,103.68,268.94,165.26,284.73,513.34,178.68,409.94,231.26,229.18,1,1
-75.764,158.44,116.21,7.6862,75.943,109.94,257.94,148,108.04,334.19,282.94,581.13,298.19,227.42,1,1
-75.827,168.8,116.35,6.9321,56.151,97.151,262.15,165,144.41,339.88,295.15,630.15,335,198.16,1,1
-74.921,177.16,117.89,7.2138,61.333,96.333,262.27,165.94,301.28,529.19,236.27,547.27,311,231.06,1,1
-75.945,157.17,116,7.5695,83.01,113.01,258.01,145,118.14,380.37,369.01,717.01,348,266.65,1,1
-75.023,129.94,112.34,8.6284,62.312,95.312,253.75,158.44,368.9,583.95,181.31,431.82,250.51,216.26,1,1
-77.019,192.54,117.89,6.03,65.238,110.24,261.24,151,256.66,454.71,171.24,410.24,239,198.63,1,1
-75.093,151.34,116.06,8.823,69.41,103.41,266.41,163,272.48,497.81,257.41,573.41,316,228.7,1,1
-77.037,151.36,115.78,8.1632,85.37,117.37,258.37,141,104.43,307.61,311.37,639.37,328,205.2,1,1
-74.52,150.52,112.11,6.4759,67.614,101.61,265.61,164,148.78,390.37,318.61,665.61,347,245.24,1,1
-75.93,127.56,111.67,8.184,66.3,104.3,274.3,170,356.3,575.17,207.3,494.3,287,221.27,1,1
-75.408,133.21,112.98,8.8236,86.666,120.67,278.68,158.01,181.81,379.01,256.68,567.68,311,199.26,1,1
-76.561,133.65,111.61,7.1227,79.581,119.58,273.58,154,101.5,317.13,299.58,616.58,317,217.22,1,1
-75.979,131.45,110.27,6.6311,61.826,102.83,265.83,163,212.26,423.09,213.83,494.83,281,212.08,1,1
-75.502,143.1,114.21,8.1957,84.201,117.2,265.2,148,122.52,378.4,349.2,689.2,340,259.54,1,1
-76.698,131.01,113.04,8.8291,83.958,117.96,263.96,146,198.31,424.5,304.96,647.96,343,230.6,1,1
-78.035,190.79,119.53,6.5946,90.942,126.94,257.94,131,148.74,361.08,265.94,577.94,312,214.2,1,1
-76.368,163.27,118.13,8.6549,68.868,101.87,254.87,153,345.12,575.65,216.87,499.87,283,232.85,1,1
-75.614,134.35,110.92,6.6423,76.989,109.99,260.99,151,185.43,409.56,290.99,636.99,346,227.96,1,1
-75.141,143.7,113.03,7.3415,61.094,92.094,255.09,163,233.89,465.43,252.09,568.09,316,234.26,1,1
-76.651,165.13,116.51,7.1217,57.636,99.636,261.02,161.39,131.39,346.66,280.02,584.02,304,216.79,1,1
-75.825,158.85,117.18,8.8035,64.444,99.444,264.44,165,114.51,345.29,266.44,523.44,257,231.41,1,1
-74.718,161.08,116.18,7.7034,59.731,97.731,282.73,185,253.58,507.32,269.73,577.73,308,256.8,1,1
-75.201,142.05,114.6,8.7492,86.058,117.06,260.06,143,107.53,338.91,337.06,671.06,334,234.01,1,1
-77.049,159.42,116.72,7.7447,91.373,128.37,273.37,145,317.89,524.54,170.37,408.37,238,207.43,1,1
-75.318,141.51,113.91,8.25,62.449,98.449,263.45,165,194.35,387.98,252.45,560.45,308,195.66,1,1
-75.74,155.94,112.19,5.9453,56.7,94.7,263.03,168.33,261.62,516.65,255.03,579.03,324,258.55,1,1
-75.578,182.87,118.95,7.3853,72.615,110.62,268.62,158,128.01,362.24,271.62,561.79,290.17,235.49,1,1
-73.885,141.02,113.2,7.7125,59.146,94.146,269.15,175,354.91,578.81,193.15,455.15,262,225.42,1,1
-75.896,131.76,111.24,7.0197,57.694,96.694,264.11,167.41,365.68,591.27,180.69,434.11,253.41,226.86,1,1
-75.299,130.32,111.14,7.2846,67.87,101.87,258.87,157,280.28,517.55,214.87,498.87,284,239.13,1,1
-74.246,125.19,108.56,6.5132,61.399,96.399,268.4,172,196.94,419.63,260.4,586.4,326,225.39,1,1
-76.829,140.37,115.08,9.5169,93.823,128.82,278.82,150,210.91,449.16,276.82,594.82,318,241.22,1,1
-73.51,130.42,111.19,7.7743,68.103,107.1,274.1,167,116.36,323.87,263.1,550.1,287,208.48,1,1
-73.862,141.42,112.58,7.4078,55.206,92.206,271.21,179,219.45,443.43,229.21,505.21,276,225.27,1,1
-75.656,135.07,110.29,6.3172,64.499,103.5,264.5,161,117.79,354.2,329.5,671.5,342,239.38,1,1
-74.861,158.95,115.4,7.3678,55.056,91.902,262.9,171,367.97,590.2,188.9,450.11,261.2,223.74,1,1
-73.087,122.83,109.26,7.2373,71.423,106.42,283.48,177.05,132.68,358.62,307.48,637.48,330,228.5,1,1
-75.934,159.67,115.16,6.8721,57.984,96.984,261.98,165,193.04,412.13,280.98,613.98,333,222.35,1,1
-74.511,152.49,114.63,7.4839,73.936,110.94,272.94,162,155.04,397.3,314.94,648.94,334,245.59,1,1
-74.972,189.16,116.55,6.2981,74.175,113.17,268.17,155,177.22,403.39,216.17,483.17,267,227.13,1,1
-75.383,195.13,120.44,7.5506,66.282,105.28,261.28,156,145.91,368.79,300.28,625.28,325,225.43,1,1
-76.685,148.94,115.54,8.2543,77.776,110.78,261.78,151,203.56,447.85,320.78,670.78,350,249.67,1,1
-76.507,149.01,114.1,6.9444,87.666,118.67,255.67,137,191.96,417.34,252.67,566.67,314,227.63,1,1
-75.808,138.63,113.21,7.8208,65.005,105,273,168,233.01,435.51,234,531,297,204.45,1,1
-75.122,162.03,116.85,8.07,70.202,109.2,267.33,158.13,358.16,575.4,176.2,417.33,241.13,218.26,1,1
-74.986,134.64,110.57,6.538,56.772,96.772,267.77,171,144.78,357.01,293.77,626.77,333,214.84,1,1
-74.618,166.24,117.15,7.759,67.037,107.04,270.04,163,166.68,388.91,252.04,533.04,281,223.48,1,1
-77.294,125.43,112.29,9.2007,82.45,117.45,259.45,142,240.35,451.2,227.45,516.45,289,212.62,1,1
-76.569,141.98,114.01,7.6724,71.297,114.3,271.3,157,141.1,377.88,331.3,664.3,333,240.09,1,1
-74.487,136.62,112.42,7.5769,71.28,104.28,258.28,154,149.48,369.85,261.28,559.28,298,221.81,1,1
-74.203,138.4,113.08,8.1897,73.946,114.95,291.95,177,197.95,417.17,275.95,594.95,319,221.98,1,1
-77.699,140.41,112.95,6.8566,90.157,126.16,262.16,136,224.97,437.64,198.16,460.16,262,213.63,1,1
-76.31,129.37,110.53,6.7413,68.408,106.41,260.41,154,179.45,384.86,287.41,631.41,344,208.98,1,1
-76.754,187.5,119.7,7.1841,70.92,108.92,258.01,149.09,207.09,434.93,240.01,530.01,290,229.49,1,1
-75.426,160.16,115.48,6.9796,74.712,110.71,271.71,161,235.38,478.89,260.71,578.71,318,246.53,1,1
-76.096,140.5,112.27,6.6873,73.495,110.49,268.49,158,170.3,394.41,253.49,559.49,306,225.88,1,1
-76.205,165.57,115.77,6.7479,73.153,111.15,266.15,155,208.39,453.05,241.15,533.16,292.01,246.41,1,1
-75.988,172.23,118.52,7.8907,68.448,103.45,260.89,157.45,119.89,362.15,266.89,534.3,267.41,243.09,1,1
-75.544,137.06,114.25,9.5772,81.694,112.69,269.69,157,122.37,354.25,352.69,691.69,339,235.53,1,1
-75.019,133.73,113.44,9.5663,91.486,123.49,285.49,162,106.66,324.44,307.49,624.49,317,219.52,1,1
-76.113,131.66,110.73,6.5947,62.411,97.411,254.41,157,277.43,520.64,262.41,598.41,336,247.61,1,1
-76.855,161.34,118.52,9.4257,86.147,118.15,258.15,140,208.93,446.64,287.15,610.15,323,241.03,1,1
-75.617,149.83,114.27,7.0875,61.042,101.04,274.5,173.45,216.73,472.94,306.5,644.5,338,260.74,1,1
-75.534,123.59,107.87,6.17,76.696,112.7,273.7,161,141.22,374.64,316.7,663.7,347,236.9,1,1
-77.427,168.96,118.57,7.9738,77.806,113.81,254.81,141,114.57,319.57,225.81,469.96,244.15,205.43,1,1
-76.671,122.03,110.51,7.7032,72.915,106.92,262.92,156,330.95,578.72,244.92,567.92,323,252.01,1,1
-76.304,191.24,120.03,7.2546,74.217,118.22,267.22,149,268.19,469.83,165.22,382.76,217.54,202,1,1
-75.334,123,109.89,7.3976,70.902,101.9,255.9,154,128.39,361.49,348.9,699.9,351,237.32,1,1
-75.926,189.7,120.19,7.5866,64.012,105.01,255.01,150,401.49,626.81,202.01,483.01,281,227.82,1,1
-76.252,152.54,114.18,6.8146,70.863,108.86,265.86,157,212.2,443.49,274.86,606.86,332,234.75,1,1
-75.948,138.72,113.4,7.741,68.119,103.12,263.12,160,317.16,552.01,222.12,514.12,292,237.28,1,1
-74.256,129.5,110.59,7.3603,80.505,117.51,293.51,176,192.68,409.04,258.51,575.51,317,218.72,1,1
-76.37,186.74,118.87,6.9122,55.533,95.533,255.53,160,160.56,379.87,280.53,597.53,317,221.52,1,1
-75.754,152.62,115.89,8.3539,94.025,127.03,262.03,135,172.99,402.9,197.03,422.03,225,230.42,1,1
-76.226,166.64,116.37,6.9707,67.042,115.04,281.04,166,230.12,449.97,202.04,454.04,252,220.66,1,1
-74.093,132.22,111.18,7.3348,78.701,115.7,284.62,168.92,255.9,498.87,224.62,509.62,285,244.76,1,1
-76.268,135.49,112.83,8.0272,65.393,104.39,266.46,162.07,139.46,367.6,289.46,595.46,306,229.88,1,1
-77.495,173.78,119.13,8.1052,65.966,110.97,261.97,151,152.54,347.11,241.97,517.97,276,195.48,1,1
-75.62,136.83,112.36,7.4388,77.081,113.08,274.08,161,214.03,431.12,242.08,547.08,305,219.2,1,1
-75.738,189.03,119.7,7.3506,55.056,95.056,258.06,163,359.99,569.44,210.06,499.06,289,212,1,1
-76.549,155.23,114.73,6.7317,74.608,111.61,264.61,153,271.63,517.57,206.61,471.61,265,247.29,1,1
-76.445,159.72,116.53,7.5674,63.233,104.23,258.23,154,227.53,427.69,237.23,537.23,300,202.14,1,1
-76.234,130.21,112.58,8.6506,89.808,123.81,273.81,150,180.77,406.17,271.81,585.81,314,227.78,1,1
-74.514,144.46,114.16,7.9087,82.79,120.79,288.79,168,116.95,346.25,318.79,642.09,323.3,231.44,1,1
-74.164,122.48,109.89,7.5053,65.07,100.07,285.07,185,332.61,594.07,249.07,564.07,315,265.36,1,1
-75.266,219.56,120.85,6.4956,59.094,104.09,275.09,171,263.17,459.17,231.09,543.09,312,198.65,1,1
-75.957,197.91,120.04,6.8503,67.638,109.64,258.64,149,374.09,602.16,193.64,463.64,270,229.99,1,1
-75.4,160.01,114.13,6.6219,82.414,123.41,287.41,164,101.4,294.8,241.41,517.41,276,194.06,1,1
-76.142,150.33,114.62,7.3451,83.043,118.04,270.04,152,138.61,375.56,259.04,547.04,288,238.24,1,1
-75.306,175.34,118,7.3616,69.628,111.63,271.63,160,296.8,535.1,162.63,363.63,201,238.66,1,1
-77.628,179.19,117.96,6.5735,87.847,120.85,254.85,134,153.94,378.76,311.85,656.85,345,228.5,1,1
-74.054,143.75,112.74,7.3226,73.557,108.56,276.56,168,203.51,443.39,283.56,615.56,332,243.39,1,1
-76.402,140.54,114.33,8.39,75.455,107.46,255.59,148.14,331.63,560.1,213.59,502.59,289,230.88,1,1
-76.01,128.65,112.4,8.6617,76.417,110.42,266.47,156.05,286.19,504.37,216.47,503.47,287,220.16,1,1
-76.745,191.64,118.48,6.4276,86.748,126.75,276.75,150,146.65,365.02,299.75,631.75,332,221.12,1,1
-76.249,180.12,116.95,6.4351,59.944,102.94,264.94,162,233.65,446.65,255.94,583.94,328,216.23,1,1
-76.446,174.75,115.28,6.0407,69.035,113.03,274.03,161,170.93,392.56,274.03,600.03,326,224.16,1,1
-76.223,155.78,115.03,6.9799,75.918,118.92,277.92,159,230.63,442.95,202.92,463.92,261,213.26,1,1
-76.526,176.57,117.93,6.9327,78.854,112.85,255.85,143,150.98,384.89,308.02,646.02,338,236.98,1,1
-76.617,130.68,112.1,7.606,83.679,118.68,270.68,152,209.03,455.03,303.68,646.68,343,250.64,1,1
-77.367,157.14,116.96,8.2772,89.253,124.25,261.25,137,133.77,359.36,325.25,661.25,336,228.78,1,1
-72.971,129.99,112.59,9.3039,102.43,139.43,311.59,172.16,170.21,384.49,243.59,522.59,279,215.49,1,1
-77.13,189.22,118.86,6.6986,72.141,110.14,259.14,149,293.5,550.08,251.14,568.14,317,260.24,1,1
-76.249,126.81,112.33,9.2017,95.003,126,275,149,198.49,450.24,297,630,333,255.48,1,1
-76.333,165.35,118.41,8.6892,81.173,114.17,261.17,147,199.71,434.17,216.17,463.17,247,235.23,1,1
-75.496,149.74,114.89,7.7022,70.49,104.49,267.49,163,151.15,375.46,349.49,702.49,353,229.53,1,1
-76.59,157.88,117.52,9.3126,92.343,126.34,268.34,142,136.81,342.96,256.34,544.34,288,207.32,1,1
-74.72,199.3,118.56,6.501,55.22,97.22,265.22,168,237.53,465.66,211.22,476.22,265,229.3,1,1
-76.902,172.16,117.13,6.8757,70.965,110.96,257.96,147,152.72,370.64,269.96,580.96,311,219.78,1,1
-75.458,142.24,113.78,7.7863,62.335,99.022,268.02,169,314.91,546.65,182.02,412.02,230,232.39,1,1
-74.112,129.94,110.74,7.4616,64.835,101.84,277.84,176,108.38,349.6,292.84,594.84,302,242.6,1,1
-77.033,172.35,118.1,7.265,83.19,123.19,274.55,151.36,248.89,474.94,231.99,524.55,292.56,228.04,1,1
-77.521,143.52,113.61,7.1003,72.707,113.71,260.12,146.41,260.65,476.53,190.71,445.12,254.41,216.8,1,1
-75.325,125.74,111.08,7.957,72.436,105.44,269.44,164,267.14,485.76,245.44,565.72,320.29,221.85,1,1
-75.681,147.44,114.5,7.8709,67.355,101.35,256.35,155,211.53,440.42,287.35,624.35,337,232.78,1,1
-75.241,186.82,117.48,6.5965,71.078,106.08,260.08,154,194.85,406.07,260.08,586.08,326,213.93,1,1
-75.427,129.54,109.32,6.4671,60.84,97.84,257.84,160,156.05,397.01,214.84,465.84,251,241.63,1,1
-75.147,129.96,110.09,6.6843,60.218,98.218,270.22,172,323.29,563.44,226.22,533.22,307,243.2,1,1
-75.203,166.89,117.37,7.8544,73.628,114.63,282.47,167.84,297.95,512.1,204.63,475.47,270.84,215.67,1,1
-76.602,196.2,119.66,6.5944,66.187,109.19,269,159.81,175.47,401.75,278,597,319,228.78,1,1
-74.73,127.52,111.83,8.4578,75.417,115.42,289.42,174,290.12,495.77,201.42,468.42,267,206.95,1,1
-76.726,131.96,110.9,6.6557,61.737,101.74,256.74,155,214.38,430.61,232.74,529.74,297,217.99,1,1
-77.011,147.39,112.53,6.3398,69.22,113.22,263.27,150.05,168.27,388.54,232.27,515.27,283,221.42,1,1
-75.448,136.15,113.03,8.206,86.623,119.62,267.62,148,122.46,342.86,284.62,594.62,310,222.08,1,1
-76.503,140.56,113.11,7.2407,65.918,102.92,253.92,151,184.02,422.27,274.92,589.92,315,240.74,1,1
-75.852,155.44,113.57,6.4115,60.088,107.09,276.09,169,176.51,380.65,262.09,580.09,318,206.33,1,1
-75.373,131.72,112.22,8.339,65.521,101.52,278.52,177,164.12,408.67,315.52,641.52,326,247.69,1,1
-75.35,180.51,116.55,6.5621,56.113,96.113,268.11,172,308.39,543.99,238.11,555.11,317,239.08,1,1
-75.597,127.68,111.45,7.8919,77.149,110.15,270.15,160,247.08,475.16,244.15,557.15,313,230.8,1,1
-76.229,165.28,116.72,7.2786,57.2,94.833,257.83,163,277.89,491.15,225.83,522.83,297,215.55,1,1
-75.746,163.82,118.02,8.8525,72.856,106.86,270.79,163.94,232.3,463.17,273.79,593.79,320,234.16,1,1
-74.633,193.84,119.76,7.2684,62.356,98.356,261.36,163,157.63,394.48,278.36,585.36,307,238.66,1,1
-76.755,159.04,118.34,9.8808,77.31,110.31,258.31,148,343.76,569.03,219.31,506.31,287,227.76,1,1
-76.116,150.72,115.14,7.8325,63.492,100.49,254.49,154,191.88,392.38,281.49,615.49,334,203.81,1,1
-75.098,149.61,114.2,7.5995,61.879,99.879,264.88,165,209.94,399.71,232.88,532.88,300,191.54,1,1
-77.364,156.81,117.26,8.73,103.29,136.29,277.29,141,188.06,402.61,240.29,530.29,290,216.08,1,1
-76.913,179.85,119.98,8.161,73.371,108.37,259.37,151,146.09,357.57,327.37,672.37,345,215.3,1,1
-76.7,159.8,116.17,7.3249,72.013,114.01,270.01,156,270.57,457.45,201.01,478.01,277,188.31,1,1
-73.975,124.08,109.39,7.2546,69.63,103.63,270.63,167,109.09,327.27,278.63,585.63,307,219.56,1,1
-78,148.63,115.3,7.5578,74.941,114.94,256.94,142,300.97,556.01,240.94,536.94,296,257.75,1,1
-75.356,137.53,110.76,6.3406,70.037,107.04,266.04,159,159.33,382.65,226.04,502.04,276,224.31,1,1
-76.101,192.15,118.34,6.5057,60.457,100.46,262.46,162,222.13,437.33,222.46,509.46,287,216.71,1,1
-75.634,142.47,113.68,7.6395,96.064,128.06,282.06,154,152.73,362.39,277.06,599.06,322,211.92,1,1
-75.658,181.24,118.64,7.3835,62.795,99.795,253.8,154,152,392.34,285.8,596.8,311,242.43,1,1
-74.77,168.85,115.75,6.7261,57.674,93.674,257.67,164,105.5,349.26,338.67,675.67,337,246.51,1,1
-75.447,182.54,118.87,7.3987,67.084,107.08,273.08,166,174.84,392.4,215.08,464.08,249,218.18,1,1
-76.482,143.49,113.86,7.3747,80.142,118.14,267.14,149,149.49,369.95,262.14,560.14,298,221.95,1,1
-76.169,175.55,116.12,6.44,61.003,100,263,163,253.97,495.68,239,545,306,244.23,1,1
-75.653,139.19,112.54,7.1844,64.55,99.55,259.55,160,158.41,394.5,252.55,535.55,283,237.3,1,1
-74.857,138.52,112.96,7.9176,69.924,106.92,274.92,168,161.67,400.03,269.92,565.12,295.2,240.02,1,1
-76.772,138.22,113.99,8.461,78.029,110.03,258.03,148,148.48,371.75,337.03,687.03,350,227.66,1,1
-74.428,155.03,113.45,6.6085,71.424,106.42,273.71,167.29,214.84,442.89,243.71,552.71,309,230.32,1,1
-75.419,128.98,109.69,6.4819,56.167,98.167,269.17,171,180.04,410.78,295.17,633.17,338,234.18,1,1
-76.534,173.26,118.97,8.1962,68.272,106.27,259.27,153,169.3,395.61,287.27,600.27,313,228.68,1,1
-75.61,150.14,113.44,6.6611,60.222,102.22,268.22,166,307.07,534.88,218.22,512.22,294,230.16,1,1
-75.486,157.33,115.23,7.2856,74.459,116.46,280.46,164,133.14,356.09,287.46,598.46,311,224.78,1,1
-73.677,139.34,112.4,7.3891,72.459,110.46,292.77,182.31,284.11,522.95,236,537.77,301.77,241.47,1,1
-75.891,135.81,111.01,6.5352,58.794,92.794,254.79,162,329.23,562.44,238.79,567.79,329,237.52,1,1
-74.902,138.71,112.8,7.4581,74.12,110.12,276.12,166,222.07,448.73,236.12,529.12,293,228.45,1,1
-74.316,132.05,110.68,7.2911,66.39,102.39,268.39,166,126.87,344.9,286.39,603.39,317,219.84,1,1
-76.226,173.51,117.77,7.3189,59.869,96.869,254.87,158,278.89,485.07,192.87,451.87,259,207.23,1,1
-76.256,196.79,119.84,6.8829,88.414,122.41,263.41,141,121.27,357.91,278.08,583.25,305.17,238.22,1,1
-75.833,124.41,111.49,8.4781,92.318,123.32,274.75,151.43,181.53,378.2,237.75,535.75,298,198.26,1,1
-77.682,171.02,116.82,6.4464,80.187,117.19,256.19,139,189.84,410.6,229.19,515.19,286,222.17,1,1
-75.887,139.16,112.88,7.4547,64.272,100.27,257.27,157,152.72,361.35,237.27,516.27,279,209.59,1,1
-75.668,152.76,114.76,7.1558,55.172,90.172,258.17,168,162.08,406.85,310.17,639.17,329,247.92,1,1
-76.774,170.78,116.01,6.3347,73.552,109.55,254.55,145,166.11,394.78,283.55,614.55,331,231.5,1,1
-73.841,123.83,110.36,8.0205,85.729,114.73,270.73,156,116.34,361.61,328.73,665.73,337,248.01,1,1
-76.436,139.42,114.26,8.7754,72.719,109.72,265.72,156,109.64,311.65,282.72,578.72,296,203.17,1,1
-76.853,177.32,120.32,8.7769,75.58,111.58,267.58,156,182.47,424.8,279.58,577.58,298,244.34,1,1
-74.417,149.85,115.18,8.2796,63.535,98.535,277.54,179,417.51,659.73,213.54,501.54,288,245.24,1,1
-76.729,148.94,113.84,6.854,72.074,108.07,259.07,151,234.67,458.93,236.07,542.07,306,226.52,1,1
-75.001,131.55,113.29,9.6323,81.961,121.96,300.96,179,240.1,470.89,268.96,579.96,311,233.77,1,1
-76.56,197.6,119.55,6.5263,66.546,104.55,256.55,152,231.42,431.28,257.55,591.55,334,203.33,1,1
-76.317,130.63,110.77,6.7871,64.559,104.56,260.56,156,233.03,444.74,216.56,502.56,286,213.23,1,1
-74.565,179.63,118.22,7.349,57.156,91.156,270.16,179,293.84,541.88,256.16,567.16,311,251.44,1,1
-74.408,124.85,108.53,6.439,75.475,106.48,264.48,158,116.92,351.73,345.48,696.48,351,238.6,1,1
-75.173,151.61,114.17,7.2166,66.547,108.55,281.55,173,179.04,400.88,278.55,600.55,322,224.42,1,1
-74.332,135.49,111.71,7.1898,76.144,117.14,290.14,173,154.59,370.41,263.14,567.14,304,217.49,1,1
-75.679,126.18,111.93,8.7582,94.905,128.91,293.91,165,199.1,438.02,248.91,539.91,291,240.61,1,1
-75.717,185.94,117.66,6.5624,64.886,103.89,258.89,155,284.46,527.55,225.89,517.89,292,245.28,1,1
-75.47,159.5,115.37,7.1892,71.935,107.94,277.94,170,293.41,535.1,240.94,552.94,312,244.9,1,1
-75.463,161.19,113.05,6.1064,61.879,99.879,254.88,155,100.99,310.6,268.88,573.88,305,210.78,1,1
-73.479,172.25,118.1,8.2275,70.995,101.99,263.99,162,186.79,450.33,317.99,651.99,334,267.17,1,1
-74.677,132.26,112.05,8.0869,67.034,104.03,274.03,170,114.25,324.22,269.03,557.03,288,210.99,1,1
-75.546,131.88,112.57,8.0521,74.179,108.18,268.18,160,302.09,548.37,213.18,482.18,269,247.86,1,1
-74.951,133.6,111.4,7.2572,64.628,102.63,271.63,169,192.31,417.31,261.63,572.68,311.05,227.23,1,1
-76.23,149.41,111.84,5.9628,95.336,146.34,352.34,206,497.53,728.7,223.34,542.49,319.15,236.81,1,1
-74.321,204.81,115.02,5.7879,75.535,125.54,344.54,219,381.96,610.1,239.54,570.54,331,233.31,1,1
-76.201,202.1,111.43,5.1423,71.198,128.2,318.2,190,409.13,612.51,204.2,512.2,308,207,1,1
-76.4,277.42,117.8,5.217,92.693,136.69,307.69,171,364.54,584.03,199.69,492.69,293,222.13,1,1
-76.046,147.96,108.71,5.5023,73.891,133.89,329.89,196,429.35,646.88,182.89,461.89,279,219.98,1,1
-75.824,168.82,113.48,5.873,97.652,135.65,309.97,174.32,219.47,457.44,316.97,670.97,354,244.02,1,1
-75.406,177.26,117.79,7.2711,104.5,151.5,385.5,234,484.17,724.66,213.5,519.5,306,244.81,1,1
-75.586,236.47,119.54,5.9667,74.529,122.53,305.99,183.46,438.9,653.04,211.53,514.99,303.46,218.1,1,1
-72.065,155.12,112.79,6.7416,78.457,122.46,320.46,198,377.96,604.18,188.46,458.46,270,228.1,1,1
-75.008,205.26,116.61,5.8842,104.31,141.31,322.31,181,258.22,485.11,262.31,594.31,332,230.86,1,1
-74.441,145.18,111.23,6.2151,66.399,117.4,321.4,204,437.76,662.6,200.4,493.99,293.59,228.07,1,1
-74.437,184.84,116.18,6.5025,74.184,121.18,313.18,192,434.97,671.91,196.18,477.18,281,239.66,1,1
